ID	ELEMENT_ID	ADDRESS
2191	1800	Москва, ул. Ставропольская, д. 30, корп. 2
2192	1801	Москва, ул. Марьинский парк, д. 37
2193	1802	Москва, ул. Марьинский парк, д. 43
2194	1802	Москва, ул. Маршала Кожедуба, д. 16, корп. 2
2195	1803	Москва, ул. Маршала Кожедуба, д. 6, корп. 2
2196	1804	Москва, ул. Маршала Кожедуба, д. 12, корп. 2
2197	1805	Москва, ул. 1-я Дубровская, д. 16
2198	1806	Москва, ул. Крутицкий вал, д. 5
2199	1807	Москва, ул. Шарикоподшипниковская, д. 2
2200	1808	Москва, ул. Сосинская, д. 4
2201	1809	Москва, Дубровский пр., д. 7
2202	1809	Москва, ул. 2-я Машиностроения, д.5
2203	1810	Москва, ул. Судакова, д. 29
2204	1810	Москва, ул. 3-я Курьяновская, д.2
2205	1810	Москва, ул. Гурьянова, д. 6, корп. 2
2206	1810	Москва, ул. Гурьянова, д. 8
2207	1811	Москва, ул. Гурьянова, д.15
2208	1812	Москва, ул. Гурьянова, д.2, корп.
2209	1813	Москва, ул. Гурьянова, д.21
2210	1814	Москва, ул. Гурьянова, д.3А
2211	1815	Москва, ул. Шоссейная, д.10
2212	1816	Москва, ул. Гурьянова, д.2, корп.5
2213	1817	Москва, Батайский пр., д.23
2214	1818	Москва, Батайский пр., д.7
2215	1819	Москва, Батайский пр., д.15
2216	1820	Москва, ул. Донецкая, д.3
2217	1821	Москва, Новочеркасский бульв., д.24
2218	1822	Москва, ул. Нижегородская, д.67
2219	1822	Москва, ул. Подъемная, д.2
2220	1823	Москва, Волгоградский просп., д.27
2221	1823	Москва, ул. Крутицкий Вал, д.24
2222	1824	Москва, ул. Верхняя Хохловка, д.35
2223	1825	Москва, ул. Смирновская, д.3/5
2224	1826	Москва, Литовский бульв., д. 3, корп.3
2225	1827	Москва, ул. Рокотова, д. 8, корп.4
2226	1828	Москва, общеразвивающего вида № 1648
2227	1828	Москва, Литовский бульв., д. 3, корп.4
2228	1829	Москва, ул. Азовская, д.41
2229	1830	Москва, ул. Азовская, д.39, корп.2
2230	1830	Москва, Балаклавский просп., д. 22
2231	1831	Москва, ул. Крупской д.9
2232	1832	Москва, Ленинский просп., д. 97, корп.2
2233	1832	Москва, Ленинский просп., д. 97, корп.3
2234	1833	Москва, ул. Панфёрова, д. 8, корп. 1
2235	1834	Москва, ул. Панфёрова, д. 14А
2236	1834	Москва, ул. Панфёрова, д. 8
2237	1835	Москва, ул. Академика Капицы, д. 14А
2238	1836	Москва, ул. Академика Капицы, д. 24Б
2239	1836	Москва, ул. Академика Капицы, д. 8
2240	1837	Москва, ул. Гримау, д. 8
2241	1838	Москва, ул. Гримау, д. 6А
2242	1838	Москва, ул. Винокурова, д.4, корп.2
2243	1839	Москва, ул. Академика Пилюгина, д. 14Б
2244	1840	Москва, Ленинский просп., д. 85А
2245	1841	Москва, ул. Академика Пилюгина, д. 14А
2246	1842	Москва, ул. Гарибальди, д. 8, корп.1
2247	1843	Москва, ул. Новаторов, д. 34. корп. 1
2248	1844	Москва, ул. Новаторов, д. 34. корп. 2
2249	1845	Москва, ул. Азовская, д.31
2250	1846	Москва, ул. Малая Юшуньская, д.4
2251	1847	Москва, ул. Миклухо-Маклая, д.18А
2252	1848	Москва, ул. Академика Арцимовича, д. 2А
2253	1849	Москва, ул. Шверника, д.1, корп.
2254	1850	Москва, ул. Шверника, д. 9
2255	1851	Москва, Ленинский проспект, д. 76 А
2256	1851	Москва, Ломоносовский проспект, д. 19
2257	1851	Москва, ул. Строителей, д.4. корп. 3
2258	1851	Москва, ул. Строителей, д.4. корп. 5
2259	1852	Москва, ул. Строителей, д. 3Б
2260	1853	Москва, ул. Строителей, д. 17 А
2261	1854	Москва, ул. Строителей, д. 3А
2262	1855	Москва, Ленинский проспект, д. 43Б
2263	1856	Москва, Ленинский проспект, д. 45
2264	1857	Москва, ул. Ивана Бабушкина, д. 24А
2265	1858	Москва, ул. Ивана Бабушкина, д. 22А
2266	1859	Москва, ул. Каховка, д. 12, корп. 2
2267	1860	Москва, ул. Болотниковская, д. 25
2268	1861	Москва, ул. Академика Челомея, д. 6А
2269	1862	Москва, ул. Академика Челомея, д. 10 А
2270	1863	Москва, ул. Феодосийская, д. 11А
2271	1864	Москва, ул. Грина, д. 3, корп. 3
2272	1865	Москва, ул. Крупской, д. 11
2273	1865	Москва, ул. Крупской, д. 17
2274	1865	Москва, ул. Марии Ульяновой, д. 7
2275	1866	Москва, и оздоровления № 1489
2276	1866	Москва, ул. Кравченко, д. 16А
2277	1867	Москва, Ломоносовский просп., д. 4, корп.3
2278	1867	Москва, Ломоносовский просп., д. 4, корп.4
2279	1868	Москва, Ленинский просп., д. 66А
2280	1869	Москва, Ленинский просп., д. 66А
2281	1870	Москва, ул. Косыгина, д. 5
2282	1871	Москва, ул. Новочерёмушкинская, д. 3
2283	1872	Москва, ул. Винокурова, д. 13А
2284	1873	Москва, ул. Шверника, д. 16А
2285	1874	Москва, ул. Теплый Стан, д.13, корп.3
2286	1875	Москва, ул. Теплый Стан, д. 11А
2287	1876	Москва, ул. Южнобутовская, д.52, корп.2
2288	1877	Москва, ул. Южнобутовская, д.52, корп.1
2289	1878	Москва, ул. Адмирала Лазарева, д.62, корп.2
2290	1879	Москва, ул. Адмирала Лазарева, д.68, корп.3
2291	1880	Москва, ул. Адмирала Лазарева, д.68, корп.4
2292	1880	Москва, ул. Академика Понтрягина, д.11
2293	1881	Москва, ул. Бунинская аллея, д.2, корп.1
2294	1882	Москва, Чечёрский пр. д. 80
2295	1883	Москва, ул. Южнобутовская, д. 89
2296	1884	Москва, Ленинский просп., д. 39
2297	1885	Москва, Шестидесятилетия октября просп., д.3, корп.2
2298	1885	Москва, Шестидесятилетия октября просп., д.3, корп.3
2299	1886	Москва, ул. Академика Варги, д. 34
2300	1887	Москва, ул. Академика Варги, д. 32
2301	1888	Москва, ул. Академика Варги, д. 28Б
2302	1889	Москва, ул. Академика Варги, д. 28А
2303	1890	Москва, ул. Кржижановского, д. 30
2304	1891	Москва, ул. Кржижановского, д. 28, корп.2
2305	1892	Москва, ул. Поляны, д. 53
2306	1892	Москва, Адмирала Ушакова бульв., д.20
2307	1893	Москва, Адмирала Ушакова бульв., д.16
2308	1894	Москва, ул. Гарибальди, д. 28, корп.3
2309	1895	Москва, ул. Гарибальди, д. 28А
2310	1896	Москва, ул. Профсоюзная, д. 60А
2311	1897	Москва, Ленинский просп., д. 93А
2312	1897	Москва, Ленинский просп., д. 93Б
2313	1898	Москва, Ленинский просп., д. 91А
2314	1899	Москва, ул. Профсоюзная, д. 96Б
2315	1899	Москва, ул. Профсоюзная, д. 98Б
2316	1900	Москва, ул. Бутлерова, д.10А
2317	1901	Москва, ул. Академика Волгина, д.5А
2318	1902	Москва, ул. Шверника, д. 17, корп. 2
2319	1903	Москва, ул. Шверника, д. 17
2320	1904	Москва, Ломоносовский просп., д. 21
2321	1905	Москва, Ломоносовский просп., д. 13
2322	1906	Москва, ул. Винокурова, д. 19
2323	1907	Москва, ул. Большая Черемушкинская, д. 13А
2324	1908	Москва, Севастопольский просп., д. 12А
2325	1909	Москва, ул. Академика Пилюгина, д. 14А
2326	1909	Москва, ул. Гарибальди, д. 8, корп. 1
2327	1910	Москва, ул. Гарибальди, д. 10А
2328	1911	Москва, ул. Гарибальди, д. 14, корп. 3
2329	1912	Москва, ул. Гарибальди, д. 4А
2330	1913	Москва, ул. Гарибальди, д.10, корп.5
2331	1914	Москва, ул. Новаторов, д. 34, корп. 1
2332	1914	Москва, ул. Новаторов, д. 34, корп. 2
2333	1915	Москва, ул. Новаторов, д. 20, корп. 4
2334	1915	Москва, ул. Новаторов, д. 6
2335	1916	Москва, ул. Новаторов, д. 36, корп. 11
2336	1917	Москва, ул. Новаторов, д. 20, корп. 3
2337	1917	Москва, ул. Новаторов, д. 20А
2338	1918	Москва, ул. Обручева, д. 15, корп. 2, стр. 1
2339	1918	Москва, ул. Обручева, д. 6, корп. 3
2340	1919	Москва, ул. Саморы Машела, д. 6, корп. 3
2341	1920	Москва, ул. Саморы Машела, д. 6, корп. 1
2342	1921	Москва, ул. Саморы Машела, д. 6, корп. 2
2343	1922	Москва, ул. Академика Понтрягина, д.17, корп. 1
