ID	COMPLEX_ID	ADDRESS
3053	713	Москва, ул. Давыдковская, д. 2, корп.3
3054	714	Москва, ул. Матвеевская, д. 34, корп. 2
3055	714	Москва, ул. Матвеевская, д. 42, корп. 4
3056	714	Москва, ул. Матвеевская, д. 42, корп. 3
3057	714	Москва, ул. Матвеевская, д. 42, корп. 2
3058	715	Москва, ул. Большая Очаковская, д. 18
3059	715	Москва, ул. Большая Очаковская, д. 20
3060	716	Москва, Кутузовский просп., д.22, корп.1
3061	716	Москва, Тараса Шевченко наб., д.15
3062	717	Москва, Кутузовский просп., д.80
3063	717	Москва, ул. Алексея Свидорова, д.3, корп.2
3064	718	Москва, Вернадского просп., д.55
3065	719	Москва, Можайское ш., д.18, корп.2
3066	719	Москва, ул. Красных Зорь, д.61
3067	719	Москва, Можайское ш., д.4, корп.2
3068	719	Москва, ул. Гвардейская, д.10, корп.2
3069	720	Москва, ул. Академика Анохина, д. 32
3070	720	Москва, ул. Академика Анохина, д. 36
3071	720	Москва, ул. Академика Анохина д. 40, корп. 1
3072	720	Москва, ул. Академика Анохина, д. 28, корп. 2
3073	721	Москва, ул. Веерная, д.38, корп.2
3074	721	Москва, ул. Веерная, д. 34, корп.1
3075	721	Москва, ул. Веерная, д. 20, корп.2
3076	721	Москва, ул. Веерная, д.34, корп. 3
3077	722	Москва, ул. Крылатские холмы, д.23
3078	722	Москва, ул. Крылатские холмы, д.25, корп.1
3079	722	Москва, ул. Крылатские холмы, д.25, корп.2
3080	722	Москва, ул. Крылатские холмы, д.19
3081	723	Москва, ул. Партизанская, д. 30, корп. 2, стр. 2
3082	723	Москва, ул. Партизанская, д. 30, корп. 2, стр.1
3083	723	Москва, ул. Молодогвардейская, д. 34, корп. 2
3084	723	Москва, ул. Ельнинская, д. 7, корп.2
3085	724	Москва, ул. Давыдковская, д. 14, корп. 1
3086	724	Москва, Славянский бульв., д. 11, корп. 3
3087	724	Москва, Славянский бульв., д. 11, корп. 3
3088	724	Москва, ул. Кременчугская, д. 5, корп. 4
3089	724	Москва, ул. Кременчугская, д. 3, корп.4
3090	724	Москва, ул. Давыдковская, д. 12, корп. 6
3091	724	Москва, ул. Ватутина, д. 7, корп. 2
3092	724	Москва, ул. Давыдковская, д. 8, корп. 2
3093	725	Москва, ул. Кастанаевская, д.45
3094	725	Москва, ул. Кастанаевская, д.43
3095	725	Москва, ул. Кастанаевская, д. 64
3096	725	Москва, ул. Герасима Курина, д. 30, корп. 2
3097	726	Москва, Вернадского просп., д. 57
3098	726	Москва, Ленинский просп., д.132
3099	726	Москва, Ленинский просп., д. 118
3100	726	Москва, ул. Лобачевского, д.30
3101	727	Москва, ул. Партизанская, д.39
3102	727	Москва, ул. Ярцевская, д.11, корп.4
3103	728	Москва, ул. Полоцкая, д. 21
3104	728	Москва, ул. Партизанская, д.11
3105	728	Москва, ул. Молодогвардейская, д. 19, корп. 2
3106	728	Москва, ул. Партизанская, д.13, корп.4
3107	728	Москва, ул. Ивана Франко, д.40, корп.3
3108	728	Москва, ул. Кунцевская, д.7, корп.3
3109	728	Москва, ул. Партизанская, д.9, корп.3
3110	728	Москва, ул. Ивана Франко, д.38, корп.2
3111	728	Москва, ул. Партизанская, д.10, корп.3
3112	728	Москва, ул. Партизанская, д.10, корп.3
3113	729	Москва, ул. Ивана Франко, д. 28, корп. 3
3114	729	Москва, ул. Екатерины Будановой, д. 6, корп. 2
3115	730	Москва, ул. Веерная, д. 5, корп. 3
3116	730	Москва, ул. Матвеевская, д.4, корп. 5
3117	731	Москва, Вернадского просп., д.101, корп.5
3118	731	Москва, ул. 26 Бакинских комиссаров, д.2, корп. 3
3119	731	Москва, Вернадского просп., д. 99, корп.2
3120	731	Москва, ул. 26 Бакинских комиссаров, д.6,корп. 3
3121	731	Москва, ул. 26 Бакинских комиссаров, д.10,корп.3
3122	731	Москва, Вернадского просп., д. 89, корп.1
3123	732	Москва, Солнцевский просп., д.7А
3124	732	Москва, ул. Щорса, д.4, корп.4
3125	733	Москва, ул. Интернациональная, д.10
3126	733	Москва, ул. Изваринская, д.7
3127	733	Москва, ул. Изваринская, д.7, стр.2
3128	734	Москва, ул. Федосьинская, д.4, корп.2
3129	734	Москва, ул. Скульптора Мухиной, д.9.
3130	735	Москва, ул. Чоботовская, д. 19
3131	735	Москва, ул. Шолохова, д.30, корп.1
3132	736	Москва, ул. Крылатские холмы, д.45, корп.2
3133	736	Москва, ул. Крылатские Холмы, д. 45, корп. 1
3134	736	Москва, Осенний бульв., д. 16, корп. 5
3135	736	Москва, Осенний бульв., д. 16, корп. 3
3136	736	Москва, Осенний бульв., д. 16, корп. 4
3137	737	Москва, ул. Лукинская, д.12, корп.1
3138	737	Москва, ул. Лукинская, д.16, корп.2
3139	737	Москва, ул. Лукинская, д.14, корп.2
3140	738	Москва, Можайское ш., д. 38, корп. 7
3141	738	Москва, ул. Кубинка, д. 20, корп. 1
3142	738	Москва, ул. Кутузова, д. 20
3143	738	Москва, Можайское ш., д. 38, корп. 6
3144	738	Москва, ул. Кубинка, д. 20, корп. 2
3145	738	Москва, Можайское ш., д. 38, корп. 5.
3146	739	Москва, ул. Шолохова, д.19
3147	739	Москва, ул. Шолохова, д.19, корп.1
3148	740	Москва, ул. Родниковая, д.20, корп.1
3149	740	Москва, ул. Родниковая, д.16, корп.2
3150	740	Москва, ул. Родниковая, д.10, корп.1
3151	741	Москва, ул. Федосьинская, д. 16, корп.3
3152	741	Москва, ул. Шолохова, д. 19, корп. 3
3153	742	Москва, ул. Матвеевская, д. 20, корп. 2
3154	742	Москва, ул. Нежинская, д.17, корп. 1
3155	743	Москва, Боровское ш., д. 18, корп. 4
3156	743	Москва, Боровское ш., д. 20, корп. 2
3157	744	Москва, ул. Шолохова, д.9
3158	744	Москва, ул. Шолохова, д.9, корп.1
3159	744	Москва, ул. Шолохова, д.9, корп. 2
3160	744	Москва, ул. Шолохова, д.9, корп. 3
3161	745	Москва, ул. Крылатские холмы, д. 28, корп. 1,
3162	745	Москва, ул. Крылатские холмы, д. 28, корп. 2;
3163	745	Москва, ул. Крылатские холмы, д. 28, корп. 3.
3164	746	Москва, 2-й Сетуньский пр., д.9.
3165	746	Москва, 2-й Сетуньский пр., д.12, корп. 1
3166	746	Москва, 2-й Сетуньский пр., д.12, корп. 2
3167	747	Москва, ул. Пырьева, д.11
3168	747	Москва, 2-ой Мосфильмовский пер., д. 22А
3169	748	Москва, ул. Малая Филевская, д. 26, корп.2
3170	748	Москва, ул. Большая Филевская, д. 39, корп. 1
3171	748	Москва, ул. Большая Филевская, д. 61, корп. 3
3172	748	Москва, ул. Минская, д.15, корп. 4
3173	749	Москва, ул. Кастанаевская, д. 29, корп. 1
3174	749	Москва, ул. Герасима Курина, д. 4, корп. 2
3175	750	Москва, ул. Беловежская, д. 67А
3176	750	Москва, ул. Беловежская, д. 67
3177	750	Москва, ул. Беловежская, д. 7
3178	750	Москва, ул. Беловежская, д 51
3179	751	Москва, Мичуринский просп., Олимпийская Деревня, д.23
3180	751	Москва, Мичуринский просп., Олимпийская Деревня, д. 23, стр.1
3181	751	Москва, Мичуринский просп., Олимпийская Деревня, д. 22
3182	751	Москва, Мичуринский просп., Олимпийская деревня, д. 24
3183	752	Москва, ул. Ращупкина, д.3
3184	752	Москва, ул. Ращупкина, д.5
